brand,model,year,price,mileage,fuelType,transmission,engineSize
Wuling,Alvez,2023,"Rp235,000,000","7,000",Bensin,Automatic,1500
Wuling,Air-ev,2022,"Rp170,000,000","32,000",Bensin,Automatic,1200
Wuling,Almaz,2021,"Rp225,000,000","42,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp180,000,000","80,000",Bensin,Automatic,1500
Wuling,Almaz,2022,"Rp235,000,000","50,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp170,000,000","100,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp185,000,000","61,000",Bensin,Automatic,1500
Wuling,Cloud,2024,"Rp355,000,000","5,000",Bensin,Automatic,1200
Wuling,Air-ev,2022,"Rp165,000,000","18,000",Bensin,Automatic,1200
Wuling,Almaz,2022,"Rp205,000,000","71,000",Bensin,Automatic,1500
Wuling,Almaz,2020,"Rp185,000,000","51,000",Bensin,Automatic,1500
Wuling,Air-ev,2023,"Rp167,000,000","17,000",Bensin,Automatic,1200
Wuling,Air-ev,2023,"Rp190,000,000","9,000",Bensin,Automatic,1200
Wuling,Alvez,2023,"Rp250,000,000","8,000",Bensin,Automatic,1500
Wuling,Confero,2022,"Rp145,000,000","35,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp220,000,000","56,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp225,000,000","53,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp195,000,000","49,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp249,000,000","20,000",Bensin,Automatic,1500
Wuling,Confero,2020,"Rp115,000,000","58,000",Bensin,Manual,1500
Wuling,Almaz,2020,"Rp200,000,000","56,000",Bensin,Automatic,1500
Wuling,Cortez,2018,"Rp143,000,000","60,000",Bensin,Automatic,1500
Wuling,Cortez,2018,"Rp165,000,000","31,000",Bensin,Automatic,1500
Wuling,Confero,2017,"Rp93,000,000","78,000",Bensin,Automatic,1500
Wuling,Cortez,2018,"Rp135,000,000","93,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp198,000,000","41,968",Bensin,Automatic,1500
Wuling,Cortez,2018,"Rp155,000,000","45,000",Bensin,Automatic,1500
Wuling,Almaz,2022,"Rp221,000,000","29,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp215,000,000","75,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp197,000,000","45,000",Bensin,Automatic,1500
Wuling,Cortez,2021,"Rp189,000,000","39,000",Bensin,Automatic,1500
Wuling,Cortez,2021,"Rp187,000,000","79,000",Bensin,Automatic,1500
Wuling,Cortez,2021,"Rp201,000,000","40,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp185,000,000","47,000",Bensin,Automatic,1500
Wuling,Air-ev,2023,"Rp178,000,000","33,000",Bensin,Automatic,1200
Wuling,Almaz,2023,"Rp248,000,000","13,372",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp199,000,000","45,000",Bensin,Automatic,1500
Wuling,Cortez,2022,"Rp170,000,000","46,594",Bensin,Automatic,1500
Wuling,Air-ev,2022,"Rp165,000,000","30,000",Bensin,Automatic,1200
Wuling,Cortez,2020,"Rp135,000,000","100,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp200,000,000","61,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp225,000,000","40,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp225,000,000","80,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp205,000,000","52,000",Bensin,Automatic,1500
Wuling,Almaz,2020,"Rp185,000,000","78,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp178,000,000","35,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp220,000,000","48,000",Bensin,Automatic,1500
Wuling,Cortez,2019,"Rp155,000,000","110,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp190,000,000","87,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp220,000,000","77,000",Bensin,Automatic,1500
Wuling,Air-ev,2023,"Rp160,000,000","19,000",Bensin,Automatic,1200
Wuling,Air-ev,2023,"Rp181,000,000","14,722",Bensin,Automatic,1200
Wuling,Air-ev,2022,"Rp187,000,000","19,000",Bensin,Automatic,1200
Wuling,Almaz,2021,"Rp245,000,000","59,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp240,000,000","36,000",Bensin,Automatic,1500
Wuling,Air-ev,2023,"Rp177,000,000","15,000",Bensin,Automatic,1200
Wuling,Cortez,2019,"Rp155,000,000","59,000",Bensin,Automatic,1500
Wuling,Air-ev,2023,"Rp207,000,000","10,000",Bensin,Automatic,1200
Wuling,Air-ev,2022,"Rp177,000,000","14,000",Bensin,Automatic,1200
Wuling,Almaz,2022,"Rp222,000,000","22,000",Bensin,Automatic,1500
Wuling,Almaz,2022,"Rp210,000,000","42,000",Bensin,Automatic,1500
Wuling,Air-ev,2022,"Rp178,000,000","27,000",Bensin,Automatic,1200
Wuling,Confero,2021,"Rp130,000,000","24,000",Bensin,Manual,1500
Wuling,Almaz,2021,"Rp241,000,000","50,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp243,000,000","50,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp246,000,000","65,000",Bensin,Automatic,1500
Wuling,Almaz,2020,"Rp211,000,000","20,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp235,000,000","24,000",Bensin,Automatic,1500
Wuling,Air-ev,2023,"Rp168,000,000","22,000",Bensin,Automatic,1200
Wuling,Almaz,2021,"Rp200,000,000","76,000",Bensin,Automatic,1500
Wuling,Confero,2019,"Rp150,000,000","117,000",Bensin,Automatic,1500
Wuling,Air-ev,2023,"Rp175,000,000","8,000",Bensin,Automatic,1200
Wuling,Confero,2022,"Rp120,000,000","63,000",Bensin,Manual,1500
Wuling,Almaz,2023,"Rp255,000,000","19,000",Bensin,Automatic,1500
Wuling,Almaz,2022,"Rp210,000,000","201,000",Bensin,Automatic,1500
Wuling,Cortez,2019,"Rp150,000,000","89,000",Bensin,Automatic,1500
Wuling,Air-ev,2024,"Rp170,000,000","1,000",Bensin,Automatic,1200
Wuling,Binguo,2024,"Rp280,000,000","6,300",Bensin,Automatic,1200
Wuling,Alvez,2023,"Rp168,000,000","19,077",Bensin,Manual,1500
Wuling,Almaz,2021,"Rp228,000,000","63,301",Bensin,Automatic,1500
Wuling,Air-ev,2024,"Rp185,000,000","22,000",Bensin,Automatic,1200
Wuling,Almaz,2021,"Rp238,000,000","30,391",Bensin,Automatic,1500
Wuling,Almaz,2022,"Rp221,000,000","29,000",Bensin,Automatic,1500
Wuling,Confero,2019,"Rp115,000,000","37,420",Bensin,Manual,1500
Wuling,Almaz,2020,"Rp195,000,000","38,987",Bensin,Automatic,1500
Wuling,Air-ev,2022,"Rp179,000,000","28,000",Bensin,Automatic,1200
Wuling,Almaz,2020,"Rp210,000,000","70,000",Bensin,Automatic,1500
Wuling,Almaz,2020,"Rp198,000,000","40,000",Bensin,Automatic,1500
Wuling,Binguo,2024,"Rp365,000,000","14,000",Bensin,Automatic,1200
Wuling,Cortez,2019,"Rp150,000,000","110,000",Bensin,Automatic,1500
Wuling,Air-ev,2023,"Rp190,000,000","10,000",Bensin,Automatic,1200
Wuling,Formo,2024,"Rp110,000,000","1,000",Bensin,Manual,1200
Wuling,Confero,2017,"Rp79,000,000","197,138",Bensin,Manual,1500
Wuling,Air-ev,2023,"Rp185,000,000","10,492",Bensin,Automatic,1200
Wuling,Air-ev,2024,"Rp175,000,000","80,001",Bensin,Automatic,1200
Wuling,Confero,2017,"Rp78,000,000","197,138",Bensin,Manual,1500
Wuling,Confero,2017,"Rp99,000,000","78,519",Bensin,Manual,1500
Wuling,Almaz,2019,"Rp179,000,000","38,000",Bensin,Automatic,1500
Wuling,Almaz,2022,"Rp340,000,000","8,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp230,000,000","44,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp215,000,000","50,000",Bensin,Automatic,1500
Wuling,Cortez,2018,"Rp150,000,000","60,000",Bensin,Manual,1500
Wuling,Almaz,2021,"Rp285,000,000","25,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp320,000,000","15,000",Bensin,Automatic,1500
Wuling,Cortez,2018,"Rp180,000,000","100,000",Bensin,Automatic,1500
Wuling,Air-ev,2022,"Rp240,000,000","12,000",Bensin,Automatic,1200
Wuling,Almaz,2019,"Rp230,000,000","54,123",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp240,000,000","70,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp280,000,000","20,000",Bensin,Automatic,1500
Wuling,Air-ev,2022,"Rp280,000,000","1,000",Bensin,Automatic,1200
Wuling,Almaz,2021,"Rp250,000,000","25,000",Bensin,Automatic,1500
Wuling,Cortez,2018,"Rp170,000,000","120,088",Bensin,Automatic,1500
Wuling,Air-ev,2022,"Rp250,000,000","4,000",Bensin,Automatic,1200
Wuling,Cortez,2020,"Rp180,000,000","43,000",Bensin,Automatic,1500
Wuling,Almaz,2020,"Rp247,000,000","19,000",Bensin,Automatic,1500
Wuling,Almaz,2022,"Rp255,000,000","19,000",Bensin,Automatic,1500
Wuling,Cortez,2019,"Rp80,000,000","30,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp175,000,000","100,000",Bensin,Automatic,1500
Wuling,Confero,2018,"Rp97,000,000","48,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp165,000,000","97,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp165,000,000","97,000",Bensin,Automatic,1500
Wuling,Cortez,2022,"Rp248,000,000","32,615",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp275,000,000","75,000",Bensin,Automatic,1500
Wuling,Air-ev,2023,"Rp220,000,000","7,000",Bensin,Automatic,1200
Wuling,Formo,2022,"Rp100,000,000","33,000",Bensin,Manual,1200
Wuling,Formo,2022,"Rp115,000,000","33,000",Bensin,Manual,1200
Wuling,Almaz,2021,"Rp168,000,000","47,000",Bensin,Automatic,1500
Wuling,Cortez,2018,"Rp155,000,000","95,500",Bensin,Automatic,1500
Wuling,Binguo,2024,"Rp250,000,000","30,000",Bensin,Automatic,1200
Wuling,Air-ev,2023,"Rp170,000,000","30,000",Bensin,Automatic,1200
Wuling,Cortez,2018,"Rp138,000,000","102,001",Bensin,Automatic,1500
Wuling,Air-ev,2022,"Rp242,000,000","7,001",Bensin,Automatic,1200
Wuling,Formo,2022,"Rp89,000,000","33,000",Bensin,Manual,1200
Wuling,Confero,2019,"Rp105,000,000","85,632",Bensin,Manual,1500
Wuling,Cortez,2018,"Rp149,000,000","59,000",Bensin,Automatic,1500
Wuling,Confero,2018,"Rp93,000,000","82,500",Bensin,Manual,1500
Wuling,Confero,2019,"Rp150,000,000","21,000",Bensin,Manual,1500
Wuling,Almaz,2022,"Rp250,000,000","20,030",Bensin,Automatic,1500
Wuling,Formo,2021,"Rp90,000,000","83,000",Bensin,Manual,1200
Wuling,Almaz,2021,"Rp210,000,000","22,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp200,000,000","41,300",Bensin,Automatic,1500
Wuling,Air-ev,2023,"Rp135,000,000","21,685",Bensin,Automatic,1200
Wuling,Cortez,2018,"Rp150,000,000","54,000",Bensin,Automatic,1500
Wuling,Almaz,2022,"Rp320,000,000","19,000",Bensin,Automatic,1500
Wuling,Cortez,2019,"Rp180,000,000","72,000",Bensin,Automatic,1500
Wuling,Cortez,2018,"Rp160,000,000","28,000",Bensin,Automatic,1500
Wuling,Almaz,2022,"Rp250,000,000","7,816",Bensin,Automatic,1500
Wuling,Confero,2019,"Rp108,000,000","89,125",Bensin,Automatic,1500
Wuling,Air-ev,2023,"Rp142,000,000","11,760",Bensin,Automatic,1200
Wuling,Cortez,2022,"Rp270,000,000","7,000",Bensin,Automatic,1500
Wuling,Cortez,2022,"Rp270,000,000","10,000",Bensin,Automatic,1500
Wuling,Confero,2021,"Rp128,000,000","50,543",Bensin,Manual,1500
Wuling,Confero,2022,"Rp170,000,000","5,000",Bensin,Automatic,1500
Wuling,Air-ev,2022,"Rp262,000,000","5,000",Bensin,Automatic,1200
Wuling,Almaz,2019,"Rp210,000,000","60,000",Bensin,Automatic,1500
Wuling,Air-ev,2023,"Rp150,000,000","11,760",Bensin,Automatic,1200
Wuling,Formo,2022,"Rp110,000,000","44,000",Bensin,Manual,1200
Wuling,Cortez,2022,"Rp210,000,000","12,103",Bensin,Automatic,1500
Wuling,Confero,2021,"Rp120,000,000","32,000",Bensin,Automatic,1500
Wuling,Air-ev,2023,"Rp225,000,000","5,500",Bensin,Automatic,1200
Wuling,Formo,2022,"Rp110,000,000","43,000",Bensin,Automatic,1200
Wuling,Confero,2019,"Rp103,000,000","52,700",Bensin,Automatic,1500
Wuling,Confero,2019,"Rp110,000,000","65,000",Bensin,Manual,1500
Wuling,Almaz,2021,"Rp265,000,000","50,360",Bensin,Automatic,1500
Wuling,Almaz,2023,"Rp310,000,000","14,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp275,000,000","11,400",Bensin,Automatic,1500
Wuling,Confero,2017,"Rp108,000,000","43,304",Bensin,Manual,1500
Wuling,Cortez,2018,"Rp148,000,000","95,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp310,000,000","6,270",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp180,000,000","6,270",Bensin,Automatic,1500
Wuling,Confero,2017,"Rp95,000,000","90,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp220,000,000","45,000",Bensin,Automatic,1500
Wuling,Confero,2022,"Rp125,000,000","20,200",Bensin,Manual,1500
Wuling,Confero,2019,"Rp120,000,000","150,000",Bensin,Automatic,1500
Wuling,Air-ev,2022,"Rp180,000,000","4,000",Bensin,Automatic,1200
Wuling,Cortez,2019,"Rp210,000,000","16,800",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp220,000,000","90,000",Bensin,Automatic,1500
Wuling,Confero,2022,"Rp126,000,000","25,517",Bensin,Manual,1500
Wuling,Almaz,2021,"Rp285,000,000","8,200",Bensin,Automatic,1500
Wuling,Almaz,2022,"Rp290,000,000","60,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp215,000,000","32,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp200,000,000","26,000",Bensin,Automatic,1500
Wuling,Cortez,2019,"Rp173,000,000","25,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp330,000,000","15,200",Bensin,Automatic,1500
Wuling,Confero,2021,"Rp130,000,000","46,000",Bensin,Automatic,1500
Wuling,Cortez,2018,"Rp150,000,000","47,000",Bensin,Automatic,1500
Wuling,Cortez,2021,"Rp150,000,000","42,000",Bensin,Manual,1500
Wuling,Almaz,2019,"Rp225,000,000","39,500",Bensin,Automatic,1500
Wuling,Confero,2022,"Rp120,000,000","20,000",Bensin,Manual,1500
Wuling,Formo,2022,"Rp162,000,000","1,000",Bensin,Manual,1200
Wuling,Confero,2017,"Rp100,000,000","80,000",Bensin,Manual,1500
Wuling,Confero,2018,"Rp120,000,000","23,000",Bensin,Automatic,1500
Wuling,Cortez,2018,"Rp165,000,000","69,000",Bensin,Automatic,1500
Wuling,Cortez,2021,"Rp195,000,000","10,000",Bensin,Automatic,1500
Wuling,Confero,2022,"Rp150,000,000","155,660",Bensin,Automatic,1500
Wuling,Confero,2022,"Rp150,000,000","1,000",Bensin,Manual,1500
Wuling,Almaz,2022,"Rp212,000,000","2,060",Bensin,Automatic,1500
Wuling,Almaz,2022,"Rp230,000,000","1,206",Bensin,Automatic,1500
Wuling,Confero,2021,"Rp115,000,000","96,000",Bensin,Manual,1500
Wuling,Confero,2021,"Rp225,100,000","35,000",Bensin,Automatic,1500
Wuling,Confero,2021,"Rp113,000,000","80,000",Bensin,Automatic,1500
Wuling,Confero,2021,"Rp142,000,000","20,000",Bensin,Manual,1500
Wuling,Cortez,2021,"Rp180,000,000","20,000",Bensin,Automatic,1500
Wuling,Cortez,2021,"Rp185,000,000","32,000",Bensin,Automatic,1500
Wuling,Cortez,2021,"Rp225,100,000","32,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp210,000,000","17,800",Bensin,Automatic,1500
Wuling,Cortez,2021,"Rp218,000,000","33,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp250,000,000","30,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp260,000,000","19,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp286,000,000","30,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp298,000,000","16,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp295,000,000","18,500",Bensin,Automatic,1500
Wuling,Almaz,2020,"Rp220,000,000","12,650",Bensin,Automatic,1500
Wuling,Almaz,2020,"Rp230,000,000","25,000",Bensin,Automatic,1500
Wuling,Cortez,2020,"Rp245,000,000","20,000",Bensin,Automatic,1500
Wuling,Formo,2019,"Rp80,000,000","98,226",Bensin,Manual,1200
Wuling,Confero,2019,"Rp127,000,000","90,000",Bensin,Automatic,1500
Wuling,Confero,2019,"Rp125,000,000","47,000",Bensin,Automatic,1500
Wuling,Cortez,2019,"Rp158,000,000","85,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp185,000,000","71,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp195,000,000","7,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp218,000,000","35,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp215,000,000","38,500",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp237,000,000","40,900",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp245,000,000","62,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp250,000,000","40,000",Bensin,Automatic,1500
Wuling,Confero,2018,"Rp150,000,000","12,808",Bensin,Manual,1500
Wuling,Cortez,2018,"Rp158,000,000","40,000",Bensin,Automatic,1500
Wuling,Confero,2017,"Rp94,000,000","95,000",Bensin,Automatic,1500
Wuling,Confero,2017,"Rp98,000,000","45,000",Bensin,Automatic,1500
Wuling,Confero,2017,"Rp115,000,000","34,000",Bensin,Automatic,1500
Wuling,Confero,2017,"Rp118,000,000","53,500",Bensin,Automatic,1500
Wuling,Confero,2017,"Rp120,000,000","100,000",Bensin,Manual,1500
Wuling,Confero,2017,"Rp135,000,000","61,000",Bensin,Manual,1500
Wuling,Air-ev,2022,"Rp215,000,000","18,000",Bensin,Automatic,1200
Wuling,Air-ev,2023,"Rp215,000,000","1,023",Bensin,Automatic,1200
Wuling,Confero,2017,"Rp95,000,000","125,300",Bensin,Automatic,1500
Wuling,Cortez,2018,"Rp150,000,000","58,344",Bensin,Automatic,1500
Wuling,Formo,2022,"Rp112,000,000","59,067",Bensin,Manual,1200
Wuling,Cortez,2018,"Rp145,000,000","100,000",Bensin,Automatic,1500
Wuling,Confero,2022,"Rp127,000,000","15,625",Bensin,Manual,1500
Wuling,Cortez,2022,"Rp210,000,000","21,500",Bensin,Automatic,1500
Wuling,Confero,2021,"Rp128,000,000","80,000",Bensin,Automatic,1500
Wuling,Cortez,2021,"Rp155,000,000","49,800",Bensin,Manual,1500
Wuling,Cortez,2021,"Rp175,000,000","47,900",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp265,000,000","13,300",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp252,000,000","57,000",Bensin,Automatic,1500
Wuling,Cortez,2021,"Rp150,000,000","34,000",Bensin,Automatic,1500
Wuling,Almaz,2023,"Rp273,000,000","20,008",Bensin,Automatic,1500
Wuling,Confero,2022,"Rp117,000,000","40,200",Bensin,Manual,1500
Wuling,Confero,2022,"Rp130,000,000","15,605",Bensin,Manual,1500
Wuling,Confero,2022,"Rp137,000,000","7,907",Bensin,Automatic,1500
Wuling,Confero,2021,"Rp134,000,000","50,000",Bensin,Automatic,1500
Wuling,Cortez,2021,"Rp250,000,000","240,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp315,000,000","10,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp325,000,000","4,000",Bensin,Automatic,1500
Wuling,Confero,2020,"Rp153,000,000","5,000",Bensin,Automatic,1500
Wuling,Almaz,2020,"Rp220,000,000","42,000",Bensin,Automatic,1500
Wuling,Confero,2019,"Rp109,000,000","50,000",Bensin,Manual,1500
Wuling,Confero,2019,"Rp175,000,000","88,000",Bensin,Manual,1500
Wuling,Almaz,2019,"Rp200,000,000","70,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp265,000,000","35,000",Bensin,Automatic,1500
Wuling,Confero,2018,"Rp140,000,000","43,000",Bensin,Automatic,1500
Wuling,Cortez,2018,"Rp185,000,000","25,000",Bensin,Automatic,1500
Wuling,Confero,2018,"Rp110,000,000","60,000",Bensin,Manual,1500
Wuling,Confero,2021,"Rp122,000,000","55,937",Bensin,Automatic,1500
Wuling,Confero,2021,"Rp130,000,000","50,053",Bensin,Automatic,1500
Wuling,Confero,2022,"Rp118,000,000","29,501",Bensin,Automatic,1500
Wuling,Cortez,2021,"Rp180,000,000","45,900",Bensin,Automatic,1500
Wuling,Confero,2021,"Rp130,000,000","39,641",Bensin,Manual,1500
Wuling,Confero,2017,"Rp115,000,000","74,000",Bensin,Automatic,1500
Wuling,Formo,2023,"Rp112,000,000","13,234",Bensin,Manual,1200
Wuling,Confero,2021,"Rp110,000,000","28,000",Bensin,Automatic,1500
Wuling,Confero,2022,"Rp120,000,000","21,100",Bensin,Manual,1500
Wuling,Confero,2020,"Rp123,000,000","32,514",Bensin,Automatic,1500
Wuling,Confero,2022,"Rp355,000,000","16,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp290,000,000","30,000",Bensin,Automatic,1500
Wuling,Air-ev,2022,"Rp255,000,000","9,000",Bensin,Automatic,1200
Wuling,Confero,2021,"Rp125,000,000","18,932",Bensin,Automatic,1500
Wuling,Confero,2020,"Rp104,000,000","46,000",Bensin,Manual,1500
Wuling,Almaz,2020,"Rp220,000,000","30,000",Bensin,Automatic,1500
Wuling,Cortez,2019,"Rp175,000,000","29,000",Bensin,Automatic,1500
Wuling,Cortez,2019,"Rp160,000,000","37,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp229,000,000","92,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp235,000,000","38,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp235,000,000","40,000",Bensin,Automatic,1500
Wuling,Confero,2018,"Rp117,000,000","69,000",Bensin,Manual,1500
Wuling,Cortez,2018,"Rp158,000,000","70,000",Bensin,Automatic,1500
Wuling,Cortez,2018,"Rp175,000,000","50,000",Bensin,Automatic,1500
Wuling,Confero,2023,"Rp128,000,000","7,955",Bensin,Automatic,1500
Wuling,Cortez,2018,"Rp155,000,000","111,200",Bensin,Automatic,1500
Wuling,Formo,2023,"Rp135,000,000","1,600",Bensin,Manual,1200
Wuling,Almaz,2022,"Rp298,000,000","22,000",Bensin,Automatic,1500
Wuling,Confero,2021,"Rp127,000,000","85,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp215,000,000","123,456",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp285,000,000","20,000",Bensin,Automatic,1500
Wuling,Confero,2020,"Rp108,000,000","11,000",Bensin,Manual,1500
Wuling,Cortez,2020,"Rp165,000,000","76,000",Bensin,Automatic,1500
Wuling,Confero,2019,"Rp125,000,000","76,000",Bensin,Automatic,1500
Wuling,Confero,2018,"Rp115,000,000","86,067",Bensin,Automatic,1500
Wuling,Confero,2018,"Rp120,000,000","233,569",Bensin,Automatic,1500
Wuling,Cortez,2018,"Rp155,000,000","50,000",Bensin,Automatic,1500
Wuling,Confero,2023,"Rp125,000,000","16,071",Bensin,Automatic,1500
Wuling,Almaz,2022,"Rp265,000,000","12,800",Bensin,Automatic,1500
Wuling,Confero,2022,"Rp135,000,000","71,100",Bensin,Manual,1500
Wuling,Cortez,2022,"Rp217,000,000","15,000",Bensin,Automatic,1500
Wuling,Cortez,2021,"Rp212,000,000","20,000",Bensin,Automatic,1500
Wuling,Almaz,2021,"Rp299,000,000","20,035",Bensin,Automatic,1500
Wuling,Cortez,2020,"Rp190,000,000","37,000",Bensin,Automatic,1500
Wuling,Cortez,2019,"Rp190,000,000","27,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp215,000,000","90,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp249,000,000","50,000",Bensin,Automatic,1500
Wuling,Almaz,2019,"Rp2,395,000,000","39,000",Bensin,Automatic,1500
Wuling,Confero,2018,"Rp995,000,000","100,000",Bensin,Manual,1500
Wuling,Confero,2017,"Rp121,000,000","111,000",Bensin,Automatic,1500
Wuling,Almaz,2022,"Rp228,000,000","11,000",Bensin,Automatic,1500
Wuling,Confero,2021,"Rp112,000,000","32,000",Bensin,Automatic,1500
Wuling,Formo,2022,"Rp99,000,000","15,100",Bensin,Manual,1200
