brand,model,year,price,mileage,fuelType,transmission,engineSize
Suzuki,Ertiga,2022,195000000,"47,000",Bensin,Automatic,1400
Suzuki,APV,2023,475000000,"5,000",Bensin,Automatic,1500
Suzuki,XL7,2024,255000000,"19,000",Bensin,Automatic,1500
Suzuki,Ertiga,2021,191000000,"72,000",Bensin,Automatic,1400
Suzuki,Ertiga,2023,258000000,"6,000",Bensin,Automatic,1400
Suzuki,Ertiga,2024,225000000,"5,000",Bensin,Manual,1400
Suzuki,Ertiga,2018,169000000,"68,000",Bensin,Automatic,1400
Suzuki,Ertiga,2015,135000000,"93,000",Bensin,Automatic,1400
Suzuki,Baleno,2017,175000000,"42,000",Bensin,Automatic,1400
Suzuki,APV,2013,99000000,"121,000",Bensin,Automatic,1500
Suzuki,Carry,2022,110000000,"13,000",Bensin,Automatic,1500
Suzuki,Ignis,2019,142000000,"41,000",Bensin,Automatic,1200
Suzuki,Grand Vitara,2019,212000000,"44,000",Bensin,Automatic,2400
Suzuki,Grand Vitara,2017,157000000,"82,000",Bensin,Automatic,2400
Suzuki,Carry,2023,145000000,"18,000",Bensin,Automatic,1500
Suzuki,APV,2023,490000000,"5,000",Bensin,Automatic,1500
Suzuki,Baleno,2023,235000000,"22,000",Bensin,Automatic,1400
Suzuki,APV,2017,410000000,"62,000",Bensin,Automatic,1500
Suzuki,XL7,2024,222000000,"5,000",Bensin,Automatic,1500
Suzuki,Ertiga,2024,266000000,"10,000",Bensin,Automatic,1400
Suzuki,APV,2022,415000000,"12,000",Bensin,Manual,1500
Suzuki,APV,2022,467000000,"16,000",Bensin,Automatic,1500
Suzuki,Ertiga,2018,170000000,"61,000",Bensin,Automatic,1400
Suzuki,Ertiga,2015,118000000,"144,949",Bensin,Manual,1400
Suzuki,Ertiga,2016,125800000,"119,856",Bensin,Automatic,1400
Suzuki,Ertiga,2015,135000000,"127,354",Bensin,Automatic,1400
Suzuki,Ertiga,2022,175000000,"66,000",Bensin,Automatic,1400
Suzuki,Ertiga,2016,145000000,"12,500",Bensin,Automatic,1400
Suzuki,Baleno,2018,170000000,"89,000",Bensin,Automatic,1400
Suzuki,Carry,2021,113000000,"31,000",Bensin,Automatic,1500
Suzuki,Carry,2022,125000000,"29,284",Bensin,Automatic,1500
Suzuki,Baleno,2018,167000000,"55,000",Bensin,Automatic,1400
Suzuki,Baleno,2023,240000000,"13,000",Bensin,Automatic,1400
Suzuki,Baleno,2019,188000000,"39,803",Bensin,Automatic,1400
Suzuki,Ertiga,2020,215000000,"27,054",Bensin,Automatic,1400
Suzuki,APV,2023,430000000,"5,000",Bensin,Manual,1500
Suzuki,Baleno,2023,232000000,"42,000",Bensin,Automatic,1400
Suzuki,Grand Vitara,2024,340000000,"2,000",Bensin,Automatic,2400
Suzuki,APV,2020,410000000,"28,000",Bensin,Automatic,1500
Suzuki,Baleno,2022,223000000,"42,000",Bensin,Automatic,1400
Suzuki,APV,2020,445000000,"5,000",Bensin,Automatic,1500
Suzuki,XL7,2021,215000000,"58,206",Bensin,Automatic,1500
Suzuki,Ertiga,2023,228000000,"10,196",Bensin,Automatic,1400
Suzuki,XL7,2024,218000000,"13,095",Bensin,Automatic,1500
Suzuki,Grand Vitara,2023,120000000,"1,309",Bensin,Manual,2400
Suzuki,XL7,2023,259000000,"19,226",Bensin,Automatic,1500
Suzuki,Baleno,2019,165000000,"130,000",Bensin,Manual,1400
Suzuki,XL7,2024,269000000,"23,221",Bensin,Automatic,1500
Suzuki,Ertiga,2016,155000000,"74,037",Bensin,Automatic,1400
Suzuki,Ertiga,2022,212000000,"7,010",Bensin,Automatic,1400
Suzuki,Ertiga,2022,197000000,"33,540",Bensin,Manual,1400
Suzuki,APV,2013,114000000,"77,746",Bensin,Automatic,1500
Suzuki,Ignis,2018,129000000,"13,212",Bensin,Automatic,1200
Suzuki,XL7,2020,205000000,"39,482",Bensin,Automatic,1500
Suzuki,Grand Vitara,2024,315000000,"24,284",Bensin,Automatic,2400
Suzuki,XL7,2023,233000000,"38,800",Bensin,Automatic,1500
Suzuki,Ertiga,2018,169000000,"81,171",Bensin,Automatic,1400
Suzuki,Ertiga,2018,165000000,"37,865",Bensin,Automatic,1400
Suzuki,Ertiga,2017,145000000,"48,884",Bensin,Manual,1400
Suzuki,Ertiga,2021,216000000,"15,159",Bensin,Manual,1400
Suzuki,Ertiga,2019,207000000,"19,083",Bensin,Automatic,1400
Suzuki,Ertiga,2013,119000000,"111,374",Bensin,Automatic,1400
Suzuki,Ertiga,2019,195000000,"46,508",Bensin,Manual,1400
Suzuki,Ertiga,2013,119000000,"111,383",Bensin,Manual,1400
Suzuki,Ertiga,2021,219000000,"18,770",Bensin,Manual,1400
Suzuki,Ertiga,2022,179000000,"38,502",Bensin,Automatic,1400
Suzuki,Ertiga,2014,122000000,"42,572",Bensin,Manual,1400
Suzuki,Ertiga,2019,189000000,"45,943",Bensin,Automatic,1400
Suzuki,Ertiga,2013,125000000,"130,002",Bensin,Automatic,1400
Suzuki,Ertiga,2013,133000000,"130,001",Bensin,Automatic,1400
Suzuki,Baleno,2022,192000000,"15,058",Bensin,Automatic,1400
Suzuki,Carry,2024,136000000,"12,690",Bensin,Automatic,1500
Suzuki,Baleno,2024,255000000,"1,382",Bensin,Automatic,1400
Suzuki,Baleno,2024,248000000,"3,185",Bensin,Automatic,1400
Suzuki,Carry,2024,132000000,"4,850",Bensin,Automatic,1500
Suzuki,APV,2014,135000000,"67,594",Bensin,Manual,1500
Suzuki,APV,2017,118000000,"27,357",Bensin,Automatic,1500
Suzuki,Ignis,2019,129000000,"41,607",Bensin,Manual,1200
Suzuki,APV,2011,129000000,"9,510",Bensin,Automatic,1500
Suzuki,Carry,2019,118000000,"13,509",Bensin,Automatic,1000
Suzuki,Ignis,2020,136000000,"9,267",Bensin,Automatic,1200
Suzuki,Ignis,2020,136000000,"9,276",Bensin,Manual,1200
Suzuki,Baleno,2019,183000000,"68,025",Bensin,Automatic,1400
Suzuki,XL7,2022,224000000,"39,452",Bensin,Automatic,1500
Suzuki,Grand Vitara,2024,319000000,"24,286",Bensin,Automatic,2400
Suzuki,XL7,2022,223000000,"34,009",Bensin,Automatic,1500
Suzuki,Grand Vitara,2023,145000000,"3,949",Bensin,Automatic,2400
Suzuki,XL7,2024,245000000,"1,581",Bensin,Manual,1500
Suzuki,XL7,2023,235000000,"23,904",Bensin,Manual,1500
Suzuki,Grand Vitara,2023,148000000,"3,950",Bensin,Automatic,2400
Suzuki,Grand Vitara,2024,325000000,"24,286",Bensin,Automatic,2400
Suzuki,Ertiga,2023,219000000,"41,663",Bensin,Automatic,1400
Suzuki,XL7,2022,218000000,"19,044",Bensin,Manual,1500
Suzuki,Grand Vitara,2024,333000000,"24,284",Bensin,Automatic,2400
Suzuki,Ertiga,2022,207000000,"20,507",Bensin,Manual,1400
Suzuki,Grand Vitara,2024,347000000,"4,121",Bensin,Automatic,2400
Suzuki,XL7,2024,248000000,"10,130",Bensin,Automatic,1500
Suzuki,XL7,2020,207000000,"20,014",Bensin,Manual,1500
Suzuki,APV,2021,429000000,"6,244",Bensin,Manual,1500
Suzuki,Ertiga,2022,198000000,"20,001",Bensin,Manual,1400
Suzuki,XL7,2021,228000000,"9,001",Bensin,Automatic,1500
Suzuki,XL7,2022,228000000,"47,774",Bensin,Automatic,1500
Suzuki,XL7,2023,245000000,"10,252",Bensin,Automatic,1500
Suzuki,XL7,2020,219000000,"40,000",Bensin,Automatic,1500
Suzuki,Ertiga,2023,215000000,"9,000",Bensin,Automatic,1400
Suzuki,Ertiga,2018,169000000,"80,000",Bensin,Automatic,1400
Suzuki,Ertiga,2015,140000000,"100,000",Bensin,Manual,1400
Suzuki,Ertiga,2018,165000000,"81,051",Bensin,Manual,1400
Suzuki,Ertiga,2018,162000000,"70,000",Bensin,Manual,1400
Suzuki,Ertiga,2015,129000000,"95,000",Bensin,Automatic,1400
Suzuki,Ertiga,2023,220000000,"30,000",Bensin,Automatic,1400
Suzuki,Ertiga,2023,217000000,"3,600",Bensin,Automatic,1400
Suzuki,Ertiga,2015,145000000,"100,000",Bensin,Automatic,1400
Suzuki,Ertiga,2017,148000000,"75,000",Bensin,Manual,1400
Suzuki,Ertiga,2016,148000000,"50,281",Bensin,Manual,1400
Suzuki,Ertiga,2013,130000000,"90,003",Bensin,Automatic,1400
Suzuki,Ertiga,2012,130000000,"90,009",Bensin,Automatic,1400
Suzuki,Ertiga,2017,155000000,"80,000",Bensin,Manual,1400
Suzuki,Ertiga,2023,210000000,"20,000",Bensin,Automatic,1400
Suzuki,Ertiga,2023,212000000,"1,000",Bensin,Automatic,1400
Suzuki,Ertiga,2013,130000000,"87,000",Bensin,Automatic,1400
Suzuki,Ertiga,2013,121000000,"97,000",Bensin,Manual,1400
Suzuki,Ertiga,2017,135000000,"40,000",Bensin,Manual,1400
Suzuki,Ertiga,2021,212000000,"40,000",Bensin,Automatic,1400
Suzuki,Ertiga,2022,200000000,"1,000",Bensin,Manual,1400
Suzuki,Ertiga,2019,185000000,"45,000",Bensin,Automatic,1400
Suzuki,Ertiga,2015,133000000,"110,000",Bensin,Automatic,1400
Suzuki,Ertiga,2018,155000000,"60,000",Bensin,Automatic,1400
Suzuki,Ertiga,2015,128000000,"125,000",Bensin,Manual,1400
Suzuki,Ertiga,2013,90000000,"241,088",Bensin,Automatic,1400
Suzuki,Ertiga,2016,145000000,"80,000",Bensin,Manual,1400
Suzuki,Ertiga,2019,185000000,"60,000",Bensin,Automatic,1400
Suzuki,Ertiga,2019,188000000,"60,000",Bensin,Automatic,1400
Suzuki,Ertiga,2017,152000000,"60,000",Bensin,Automatic,1400
Suzuki,Ertiga,2017,159000000,"67,000",Bensin,Automatic,1400
Suzuki,Ertiga,2013,116000000,"147,000",Bensin,Automatic,1400
Suzuki,Ertiga,2019,184000000,"27,000",Bensin,Automatic,1400
Suzuki,Ertiga,2017,145000000,"96,000",Bensin,Automatic,1400
Suzuki,Ertiga,2019,178000000,"95,000",Bensin,Automatic,1400
Suzuki,Ertiga,2017,140000000,"80,000",Bensin,Automatic,1400
Suzuki,Ertiga,2017,132000000,"24,000",Bensin,Automatic,1400
Suzuki,Ertiga,2018,147000000,"50,000",Bensin,Automatic,1400
Suzuki,Ertiga,2020,188000000,"12,000",Bensin,Manual,1400
Suzuki,Ertiga,2014,125000000,"93,000",Bensin,Automatic,1400
Suzuki,Ertiga,2013,125000000,"90,000",Bensin,Manual,1400
Suzuki,Ertiga,2015,153000000,"34,000",Bensin,Automatic,1400
Suzuki,Ertiga,2018,149000000,"60,000",Bensin,Manual,1400
Suzuki,Ignis,2018,122000000,"46,375",Bensin,Manual,1200
Suzuki,APV,2018,178000000,"38,442",Bensin,Manual,1500
Suzuki,APV,2024,145000000,"99,000",Bensin,Automatic,1500
Suzuki,Carry,2012,83000000,"100,000",Bensin,Automatic,1000
Suzuki,Ignis,2020,138000000,"123,456",Bensin,Automatic,1200
Suzuki,APV,2010,115000000,"101,000",Bensin,Automatic,1500
Suzuki,APV,2011,115000000,"100,000",Bensin,Automatic,1500
Suzuki,APV,2011,90000000,"125,000",Bensin,Automatic,1500
Suzuki,Ignis,2019,115000000,"99,000",Bensin,Automatic,1200
Suzuki,APV,2014,155000000,"99,000",Bensin,Manual,1500
Suzuki,APV,2011,135000000,"99,000",Bensin,Automatic,1500
Suzuki,APV,2013,105000000,"1,111",Bensin,Automatic,1500
Suzuki,APV,2018,90000000,"123,456",Bensin,Automatic,1500
Suzuki,APV,2010,97000000,"123,456",Bensin,Manual,1500
Suzuki,APV,2014,150000000,"60,000",Bensin,Automatic,1500
Suzuki,APV,2016,167000000,"64,000",Bensin,Manual,1500
Suzuki,Baleno,2019,186000000,"13,000",Bensin,Automatic,1400
Suzuki,APV,2016,175000000,"55,000",Bensin,Automatic,1500
Suzuki,Ignis,2017,125000000,"70,000",Bensin,Automatic,1200
Suzuki,Carry,2022,120000000,"35,000",Bensin,Automatic,1500
Suzuki,APV,2010,93000000,"150,000",Bensin,Automatic,1500
Suzuki,Baleno,2019,170000000,"80,000",Bensin,Automatic,1400
Suzuki,APV,2008,95000000,"99,000",Bensin,Automatic,1500
Suzuki,APV,2008,104000000,"100,000",Bensin,Automatic,1500
Suzuki,Ignis,2018,153000000,"60,000",Bensin,Automatic,1200
Suzuki,Ignis,2019,138000000,"60,000",Bensin,Automatic,1200
Suzuki,Grand Vitara,2012,110000000,"90,000",Bensin,Automatic,2400
Suzuki,Grand Vitara,2017,152000000,"104,000",Bensin,Automatic,2400
Suzuki,Ignis,2017,137000000,"114,000",Bensin,Automatic,1200
Suzuki,Ignis,2017,142000000,"55,000",Bensin,Automatic,1200
Suzuki,Ignis,2017,129000000,"80,000",Bensin,Automatic,1200
Suzuki,Carry,2023,130000000,"30,000",Bensin,Automatic,1500
Suzuki,Baleno,2018,169000000,"34,000",Bensin,Automatic,1400
Suzuki,Baleno,2021,199000000,"36,000",Bensin,Automatic,1400
Suzuki,APV,2011,106000000,"90,000",Bensin,Automatic,1500
Suzuki,Grand Vitara,2008,90000000,"15,000",Bensin,Automatic,2400
Suzuki,Carry,2021,112000000,"33,000",Bensin,Automatic,1500
Suzuki,APV,2013,115000000,"105,000",Bensin,Automatic,1500
Suzuki,Grand Vitara,2011,110000000,"100,000",Bensin,Automatic,2400
Suzuki,APV,2009,110000000,"105,000",Bensin,Automatic,1500
Suzuki,Ignis,2022,172000000,"10,420",Bensin,Automatic,1200
Suzuki,Ignis,2019,128000000,"55,000",Bensin,Automatic,1200
Suzuki,APV,2008,95000000,"170,000",Bensin,Automatic,1500
Suzuki,Grand Vitara,2019,175000000,"19,954",Bensin,Automatic,2400
Suzuki,APV,2015,95000000,"120,000",Bensin,Manual,1500
Suzuki,APV,2015,99000000,"120,000",Bensin,Manual,1500
Suzuki,Grand Vitara,2016,150000000,"110,000",Bensin,Automatic,2400
Suzuki,APV,2012,108000000,"135,000",Bensin,Automatic,1500
Suzuki,Grand Vitara,2022,239000000,"9,000",Bensin,Automatic,2400
Suzuki,Carry,2012,57000000,"79,685",Bensin,Automatic,1500
Suzuki,APV,2014,80000000,"105,000",Bensin,Automatic,1500
Suzuki,Carry,2021,120000000,"22,000",Bensin,Automatic,1500
Suzuki,Carry,2022,185000000,"7,000",Bensin,Manual,1500
Suzuki,APV,2015,85000000,"108,000",Bensin,Automatic,1500
Suzuki,Ignis,2017,115000000,"20,000",Bensin,Automatic,1200
Suzuki,Baleno,2020,160000000,"26,000",Bensin,Automatic,1400
Suzuki,APV,2025,488000000,"1,197",Bensin,Automatic,1500
Suzuki,XL7,2009,92000000,"170,000",Bensin,Manual,1500
Suzuki,Ertiga,2023,220000000,"30,000",Bensin,Automatic,1400
Suzuki,Baleno,2017,175000000,"30,000",Bensin,Automatic,1400
Suzuki,XL7,2021,205000000,"30,000",Bensin,Manual,1500
Suzuki,XL7,2020,212000000,"48,000",Bensin,Automatic,1500
Suzuki,Grand Vitara,2009,115000000,"140,000",Bensin,Automatic,2400
Suzuki,Grand Vitara,2008,110000000,"88,000",Bensin,Automatic,2400
Suzuki,Grand Vitara,2022,130000000,"15,000",Bensin,Manual,2400
Suzuki,XL7,2021,205000000,"30,000",Bensin,Manual,1500
Suzuki,APV,2019,430000000,"23,000",Bensin,Automatic,1500
Suzuki,XL7,2020,200000000,"56,000",Bensin,Automatic,1500
Suzuki,Baleno,2020,198000000,"38,000",Bensin,Automatic,1400
Suzuki,APV,2017,399000000,"19,000",Bensin,Automatic,1500
Suzuki,XL7,2020,210000000,"52,000",Bensin,Manual,1500
Suzuki,XL7,2021,205000000,"50,000",Bensin,Automatic,1500
Suzuki,Grand Vitara,2022,299000000,"15,000",Bensin,Manual,2400
Suzuki,XL7,2022,219000000,"1,000",Bensin,Manual,1500
Suzuki,Ertiga,2022,237000000,"5,000",Bensin,Automatic,1400
Suzuki,Grand Vitara,2008,105000000,"93,000",Bensin,Automatic,2400
Suzuki,Baleno,2019,185000000,"79,000",Bensin,Automatic,1400
Suzuki,Ertiga,2017,144000000,"25,000",Bensin,Manual,1400
Suzuki,Ertiga,2014,115000000,"135,000",Bensin,Automatic,1400
Suzuki,Ertiga,2021,172000000,"50,000",Bensin,Automatic,1400
Suzuki,XL7,2021,195000000,"36,600",Bensin,Manual,1500
Suzuki,Ertiga,2024,200000000,"14,000",Bensin,Automatic,1400
Suzuki,Ertiga,2017,140000000,"111,000",Bensin,Manual,1400
Suzuki,Ertiga,2017,136000000,"145,000",Bensin,Automatic,1400
Suzuki,Grand Vitara,2016,140000000,"105,000",Bensin,Automatic,2400
Suzuki,Carry,2000,40000000,"450,000",Bensin,Automatic,1000
Suzuki,Carry,2004,35000000,"325,896",Bensin,Automatic,1000
Suzuki,Grand Vitara,2023,325000000,"5,000",Bensin,Automatic,2400
Suzuki,Baleno,2020,195000000,"28,000",Bensin,Manual,1400
Suzuki,Baleno,2023,230000000,"25,000",Bensin,Automatic,1400
Suzuki,Ertiga,2018,169000000,"8,001",Bensin,Automatic,1400
Suzuki,Ertiga,2015,129000000,"67,434",Bensin,Manual,1400
Suzuki,Ertiga,2013,130000000,"74,000",Bensin,Automatic,1400
Suzuki,Ertiga,2019,150000000,"120,000",Bensin,Automatic,1400
Suzuki,Ertiga,2015,119000000,"123,456",Bensin,Manual,1400
Suzuki,Ertiga,2013,125000000,"102,000",Bensin,Automatic,1400
Suzuki,Ertiga,2013,119000000,"111,382",Bensin,Manual,1400
Suzuki,Ertiga,2012,100000000,"51,319",Bensin,Manual,1400
Suzuki,Ertiga,2016,129000000,"69,000",Bensin,Manual,1400
Suzuki,Ertiga,2016,140000000,"135,000",Bensin,Manual,1400
Suzuki,Ertiga,2014,138000000,"31,500",Bensin,Automatic,1400
Suzuki,Ertiga,2021,224000000,"8,000",Bensin,Automatic,1400
Suzuki,Ertiga,2013,119000000,"111,372",Bensin,Automatic,1400
Suzuki,Ertiga,2013,115000000,"102,003",Bensin,Automatic,1400
Suzuki,Ertiga,2019,169000000,"84,000",Bensin,Manual,1400
Suzuki,Ertiga,2013,112000000,"90,000",Bensin,Automatic,1400
Suzuki,APV,2014,98000000,"161,977",Bensin,Automatic,1500
Suzuki,Carry,2019,105000000,"44,618",Bensin,Automatic,1500
Suzuki,Baleno,2020,180000000,"75,000",Bensin,Automatic,1400
Suzuki,APV,2013,130000000,"71,000",Bensin,Automatic,1500
Suzuki,Ignis,2023,170000000,"12,000",Bensin,Automatic,1200
Suzuki,APV,2005,60000000,"196,742",Bensin,Automatic,1500
Suzuki,Ignis,2016,85000000,"12,345",Bensin,Automatic,1200
Suzuki,Ignis,2018,125000000,"23,978",Bensin,Automatic,1200
Suzuki,Carry,2021,115000000,"13,200",Bensin,Automatic,1500
Suzuki,Carry,2019,97000000,"21,000",Bensin,Automatic,1500
Suzuki,Carry,2023,115000000,"25,354",Bensin,Automatic,1600
Suzuki,Carry,2022,120000000,"25,468",Bensin,Automatic,1500
Suzuki,Carry,2018,100000000,"28,988",Bensin,Automatic,1000
Suzuki,Carry,2017,100000000,"32,514",Bensin,Automatic,1000
Suzuki,Carry,2012,73000000,"34,585",Bensin,Automatic,1000
Suzuki,Carry,2020,120000000,"25,000",Bensin,Automatic,1000
Suzuki,APV,2012,189000000,"50,000",Bensin,Automatic,1500
Suzuki,Ignis,2017,125000000,"20,000",Bensin,Automatic,1200
Suzuki,Baleno,2018,173000000,"12,345",Bensin,Automatic,1400
Suzuki,APV,2017,118000000,"27,355",Bensin,Automatic,1500
Suzuki,Baleno,2024,248000000,"1,382",Bensin,Automatic,1400
Suzuki,Ignis,2022,145000000,"62,002",Bensin,Automatic,1200
Suzuki,Ignis,2019,125000000,"92,001",Bensin,Automatic,1200
Suzuki,APV,2008,108000000,"144,762",Bensin,Automatic,1500
Suzuki,XL7,2020,187000000,"39,000",Bensin,Automatic,1500
Suzuki,Baleno,2017,145000000,"30,000",Bensin,Manual,1400
Suzuki,XL7,2022,195000000,"65,000",Bensin,Automatic,1500
Suzuki,Grand Vitara,2006,75000000,"220,000",Bensin,Automatic,2400
Suzuki,Grand Vitara,2023,120000000,"3,000",Bensin,Manual,2400
Suzuki,Baleno,2017,135000000,"93,000",Bensin,Manual,1400
Suzuki,Grand Vitara,2007,90000000,"183,000",Bensin,Automatic,2400
Suzuki,Grand Vitara,2007,68000000,"194,314",Bensin,Automatic,2400
Suzuki,APV,2023,458000000,"12,000",Bensin,Automatic,1500
Suzuki,XL7,2022,190000000,"50,000",Bensin,Automatic,1500
Suzuki,XL7,2021,215000000,"95,364",Bensin,Automatic,1500
Suzuki,Baleno,2017,156000000,"65,000",Bensin,Automatic,1400
Suzuki,XL7,2023,235000000,"23,992",Bensin,Manual,1500
Suzuki,APV,2021,460000000,"26,000",Bensin,Automatic,1500
Suzuki,Grand Vitara,2024,333000000,"24,283",Bensin,Automatic,2400
Suzuki,Baleno,2008,87000000,"90,001",Bensin,Automatic,1400
Suzuki,Grand Vitara,2024,343000000,"8,522",Bensin,Automatic,2400
Suzuki,XL7,2022,228000000,"37,270",Bensin,Automatic,1500
Suzuki,Grand Vitara,2024,347000000,"4,122",Bensin,Automatic,2400
Suzuki,Baleno,2017,155000000,"62,000",Bensin,Manual,1400
Suzuki,Baleno,2022,245000000,"20,000",Bensin,Automatic,1400
Suzuki,Ertiga,2022,245000000,"10,000",Bensin,Manual,1400
Suzuki,XL7,2020,223000000,"40,000",Bensin,Manual,1500
Suzuki,APV,2021,429000000,"6,246",Bensin,Manual,1500
Suzuki,XL7,2021,218000000,"30,000",Bensin,Manual,1500
Suzuki,XL7,2021,207000000,"20,000",Bensin,Automatic,1500
Suzuki,XL7,2022,235000000,"29,054",Bensin,Automatic,1500
Suzuki,XL7,2021,199000000,"53,000",Bensin,Automatic,1500
Suzuki,Ertiga,2019,179000000,"110,000",Bensin,Automatic,1400
Suzuki,Ertiga,2017,142000000,"93,000",Bensin,Automatic,1400
Suzuki,Ertiga,2017,165000000,"39,039",Bensin,Manual,1400
Suzuki,Ertiga,2013,100000000,"107,200",Bensin,Automatic,1400
Suzuki,Ertiga,2016,140000000,"34,880",Bensin,Automatic,1400
Suzuki,Ertiga,2015,125000000,"176,200",Bensin,Manual,1400
Suzuki,Ertiga,2016,122000000,"58,000",Bensin,Manual,1400
Suzuki,Ertiga,2015,130000000,"135,000",Bensin,Automatic,1400
Suzuki,Ertiga,2017,130000000,"104,000",Bensin,Manual,1400
Suzuki,Ertiga,2014,130000000,"38,770",Bensin,Automatic,1400
Suzuki,Ertiga,2008,145000000,"45,000",Bensin,Manual,1400
Suzuki,Ertiga,2013,138000000,"76,016",Bensin,Manual,1400
Suzuki,Ertiga,2016,120000000,"83,500",Bensin,Automatic,1400
Suzuki,Ertiga,2017,130000000,"138,000",Bensin,Manual,1400
Suzuki,Ertiga,2022,190000000,"10,000",Bensin,Automatic,1400
Suzuki,Ertiga,2016,127000000,"81,000",Bensin,Manual,1400
Suzuki,Ertiga,2016,125000000,"120,000",Bensin,Automatic,1400
Suzuki,Ertiga,2019,205000000,"18,950",Bensin,Automatic,1400
Suzuki,Ertiga,2021,190000000,"25,000",Bensin,Automatic,1400
Suzuki,Ertiga,2015,140000000,"90,000",Bensin,Automatic,1400
Suzuki,Ertiga,2014,145000000,"110,000",Bensin,Automatic,1400
Suzuki,Ertiga,2014,125000000,"59,801",Bensin,Automatic,1400
Suzuki,Ertiga,2013,114000000,"100,000",Bensin,Automatic,1400
Suzuki,Ertiga,2015,130000000,"115,000",Bensin,Manual,1400
Suzuki,Ertiga,2013,128000000,"130,555",Bensin,Manual,1400
Suzuki,Ertiga,2014,125000000,"70,641",Bensin,Automatic,1400
Suzuki,Ertiga,2014,120000000,"154,139",Bensin,Automatic,1400
Suzuki,Ertiga,2018,118000000,"36,523",Bensin,Manual,1400
Suzuki,Ertiga,2020,203000000,"17,000",Bensin,Automatic,1400
Suzuki,Ertiga,2018,195000000,"50,000",Bensin,Automatic,1400
Suzuki,Ertiga,2016,128000000,"90,000",Bensin,Automatic,1400
Suzuki,Ertiga,2014,105000000,"120,000",Bensin,Automatic,1400
Suzuki,Ertiga,2013,133000000,"132,601",Bensin,Manual,1400
Suzuki,Ertiga,2018,159000000,"120,000",Bensin,Automatic,1400
Suzuki,Ertiga,2021,235000000,"6,000",Bensin,Manual,1400
Suzuki,Ertiga,2019,200000000,"42,000",Bensin,Manual,1400
Suzuki,Ertiga,2019,195000000,"29,000",Bensin,Automatic,1400
Suzuki,Ertiga,2017,165000000,"112,321",Bensin,Automatic,1400
Suzuki,Ertiga,2019,184000000,"55,000",Bensin,Automatic,1400
Suzuki,Ertiga,2017,155000000,"60,000",Bensin,Automatic,1400
Suzuki,Ertiga,2018,150000000,"20,000",Bensin,Automatic,1400
